ANO4,PONDERA,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,CAT_OCUP,PP07H,P21,PP04A,PP04C
2025,2581.0,1.0,31.0,1.0,4.0,4.0,1.0,0.0,211000.0,3.0,2.0,550000.0,2.0,3.0
2025,2581.0,2.0,30.0,1.0,4.0,4.0,3.0,4.0,211000.0,0.0,,0.0,,
2025,2581.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,211000.0,0.0,,0.0,,
2025,2060.0,2.0,84.0,4.0,1.0,7.0,3.0,1.0,1380000.0,0.0,,0.0,,
2025,3143.0,1.0,43.0,5.0,4.0,4.0,1.0,0.0,340000.0,3.0,2.0,200000.0,2.0,2.0
2025,1802.0,2.0,52.0,5.0,4.0,2.0,1.0,0.0,425000.0,3.0,2.0,850000.0,2.0,
2025,1802.0,1.0,18.0,5.0,4.0,3.0,3.0,3.0,425000.0,0.0,,0.0,,
2025,4368.0,1.0,14.0,5.0,1.0,3.0,3.0,3.0,240000.0,0.0,,0.0,,
2025,4368.0,2.0,8.0,5.0,1.0,1.0,4.0,3.0,240000.0,0.0,,0.0,,
2025,4368.0,1.0,5.0,5.0,1.0,7.0,4.0,5.0,240000.0,0.0,,0.0,,
2025,2026.0,1.0,62.0,1.0,1.0,4.0,1.0,0.0,575000.0,3.0,1.0,1500000.0,2.0,7.0
2025,2026.0,2.0,51.0,1.0,1.0,4.0,1.0,0.0,575000.0,3.0,2.0,800000.0,2.0,7.0
2025,2026.0,1.0,15.0,5.0,1.0,3.0,3.0,3.0,575000.0,0.0,,0.0,,
2025,2026.0,2.0,28.0,5.0,1.0,5.0,3.0,3.0,575000.0,0.0,,0.0,,
2025,1336.0,1.0,74.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,,0.0,,
2025,3439.0,2.0,41.0,1.0,4.0,4.0,1.0,0.0,417000.0,2.0,0.0,500000.0,2.0,2.0
2025,3439.0,1.0,44.0,1.0,1.0,4.0,1.0,0.0,417000.0,2.0,0.0,500000.0,2.0,2.0
2025,3439.0,2.0,17.0,5.0,4.0,3.0,3.0,3.0,417000.0,0.0,,0.0,,
2025,3439.0,1.0,8.0,5.0,4.0,1.0,4.0,3.0,417000.0,0.0,,0.0,,
2025,4257.0,2.0,10.0,5.0,1.0,1.0,3.0,3.0,475000.0,0.0,,0.0,,
2025,32.0,1.0,82.0,5.0,1.0,2.0,3.0,1.0,300000.0,0.0,,0.0,,
2025,123.0,1.0,34.0,5.0,1.0,3.0,1.0,0.0,700000.0,2.0,0.0,700000.0,2.0,10.0
2025,141.0,1.0,33.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,800000.0,1.0,9.0
2025,141.0,2.0,30.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,200000.0,2.0,
2025,141.0,1.0,5.0,5.0,2.0,7.0,4.0,5.0,0.0,0.0,,0.0,,
2025,2244.0,2.0,37.0,3.0,1.0,6.0,1.0,0.0,625000.0,3.0,1.0,800000.0,2.0,
2025,2244.0,2.0,10.0,5.0,1.0,1.0,3.0,3.0,625000.0,0.0,,0.0,,
2025,2385.0,1.0,26.0,1.0,1.0,4.0,1.0,0.0,800000.0,3.0,1.0,1600000.0,2.0,7.0
2025,2385.0,2.0,20.0,1.0,4.0,5.0,3.0,3.0,800000.0,0.0,,0.0,,
2025,4140.0,2.0,34.0,5.0,1.0,5.0,1.0,0.0,230000.0,3.0,2.0,460000.0,2.0,2.0
2025,4140.0,2.0,13.0,5.0,1.0,3.0,3.0,3.0,230000.0,0.0,,0.0,,
2025,1037.0,1.0,39.0,1.0,1.0,6.0,1.0,0.0,592500.0,3.0,1.0,790000.0,1.0,9.0
2025,1037.0,2.0,30.0,1.0,1.0,6.0,1.0,0.0,592500.0,3.0,1.0,790000.0,1.0,9.0
2025,1037.0,1.0,2.0,5.0,1.0,7.0,4.0,5.0,592500.0,0.0,,0.0,,
2025,1037.0,1.0,6.0,5.0,1.0,1.0,4.0,3.0,592500.0,0.0,,0.0,,
2025,1986.0,1.0,88.0,1.0,1.0,3.0,3.0,1.0,1265000.0,0.0,,0.0,,
2025,1422.0,2.0,62.0,3.0,12.0,6.0,1.0,0.0,2370000.0,3.0,2.0,700000.0,2.0,5.0
2025,688.0,1.0,41.0,5.0,4.0,3.0,1.0,0.0,1500000.0,2.0,0.0,1500000.0,2.0,2.0
2025,7427.0,1.0,6.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,,0.0,,
2025,7427.0,2.0,36.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,150000.0,2.0,3.0
2025,7427.0,2.0,15.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,7427.0,1.0,43.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1000000.0,2.0,9.0
2025,1116.0,1.0,75.0,5.0,12.0,6.0,3.0,1.0,1350000.0,0.0,,0.0,,
2025,1507.0,1.0,90.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1507.0,1.0,80.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,,0.0,,
2025,3293.0,1.0,49.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,780000.0,2.0,9.0
2025,3293.0,2.0,43.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,,2.0,3.0
2025,3293.0,1.0,21.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,,2.0,3.0
2025,3293.0,1.0,14.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,2494.0,2.0,61.0,4.0,4.0,6.0,1.0,0.0,427647.0,3.0,2.0,76000.0,2.0,8.0
2025,4257.0,1.0,8.0,5.0,1.0,1.0,4.0,3.0,475000.0,0.0,,0.0,,
2025,4257.0,1.0,42.0,2.0,1.0,2.0,1.0,0.0,475000.0,3.0,1.0,1000000.0,2.0,
2025,4257.0,2.0,46.0,2.0,1.0,3.0,1.0,0.0,475000.0,3.0,1.0,900000.0,2.0,12.0
2025,1016.0,2.0,35.0,1.0,1.0,5.0,1.0,0.0,1350000.0,3.0,1.0,800000.0,1.0,8.0
2025,1016.0,1.0,35.0,1.0,1.0,5.0,1.0,0.0,1350000.0,2.0,0.0,700000.0,2.0,2.0
2025,3342.0,1.0,13.0,5.0,1.0,3.0,3.0,3.0,525000.0,0.0,,0.0,,
2025,3342.0,1.0,55.0,2.0,1.0,6.0,1.0,0.0,525000.0,3.0,1.0,1000000.0,1.0,11.0
2025,3342.0,2.0,48.0,2.0,1.0,4.0,1.0,0.0,525000.0,3.0,1.0,200000.0,2.0,
2025,3342.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,525000.0,0.0,,0.0,,
2025,2797.0,1.0,24.0,5.0,4.0,5.0,3.0,3.0,0.0,0.0,,0.0,,
2025,2797.0,1.0,50.0,5.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,,2.0,
2025,4594.0,2.0,27.0,5.0,4.0,5.0,1.0,0.0,352500.0,3.0,2.0,520000.0,2.0,2.0
2025,1712.0,2.0,71.0,2.0,1.0,4.0,1.0,0.0,955000.0,3.0,1.0,1200000.0,2.0,5.0
2025,1712.0,1.0,75.0,2.0,1.0,4.0,3.0,1.0,955000.0,0.0,,0.0,,
2025,2464.0,2.0,69.0,5.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,,2.0,6.0
2025,2464.0,2.0,67.0,5.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,,2.0,5.0
2025,2464.0,1.0,37.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,,0.0,,
2025,2464.0,2.0,34.0,5.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,,2.0,5.0
2025,2464.0,2.0,14.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,2385.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,800000.0,0.0,,0.0,,
2025,2467.0,2.0,68.0,3.0,1.0,6.0,3.0,1.0,730000.0,0.0,,0.0,,
2025,2467.0,1.0,26.0,5.0,4.0,5.0,2.0,0.0,730000.0,3.0,,0.0,,
2025,1474.0,1.0,76.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,,0.0,,
2025,1474.0,2.0,76.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1474.0,2.0,39.0,5.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,,2.0,8.0
2025,3507.0,1.0,38.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,3507.0,2.0,4.0,5.0,1.0,7.0,4.0,5.0,0.0,0.0,,0.0,,
2025,3507.0,2.0,36.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,800000.0,1.0,
2025,2520.0,2.0,90.0,4.0,1.0,3.0,3.0,6.0,0.0,0.0,,0.0,,
2025,3293.0,1.0,5.0,5.0,1.0,7.0,4.0,5.0,0.0,0.0,,0.0,,
2025,3293.0,2.0,,5.0,1.0,7.0,4.0,5.0,0.0,0.0,,0.0,,
2025,1640.0,2.0,58.0,3.0,4.0,6.0,2.0,0.0,0.0,3.0,,0.0,,
2025,1640.0,1.0,29.0,5.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,1640.0,1.0,26.0,5.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,,2.0,
2025,1640.0,2.0,23.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,,2.0,6.0
2025,4101.0,1.0,37.0,5.0,1.0,5.0,1.0,0.0,1550000.0,3.0,1.0,350000.0,2.0,9.0
2025,1858.0,2.0,83.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1858.0,1.0,41.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,,2.0,4.0
2025,2494.0,1.0,36.0,5.0,4.0,4.0,1.0,0.0,427647.0,3.0,2.0,400000.0,2.0,4.0
2025,3771.0,1.0,42.0,1.0,4.0,3.0,1.0,0.0,250000.0,2.0,0.0,750000.0,2.0,1.0
2025,3771.0,2.0,37.0,1.0,4.0,3.0,3.0,4.0,250000.0,0.0,,0.0,,
2025,3771.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,250000.0,0.0,,0.0,,
2025,3771.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,250000.0,0.0,,0.0,,
2025,6827.0,2.0,45.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,12.0
2025,6827.0,1.0,43.0,2.0,1.0,6.0,2.0,0.0,0.0,3.0,,0.0,,
2025,6827.0,1.0,9.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,,0.0,,
2025,6827.0,1.0,5.0,5.0,1.0,7.0,4.0,5.0,0.0,0.0,,0.0,,
2025,1311.0,1.0,58.0,1.0,12.0,5.0,1.0,0.0,0.0,3.0,1.0,,2.0,7.0
2025,1311.0,2.0,47.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,,1.0,
2025,1903.0,1.0,43.0,5.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,,2.0,
2025,1903.0,2.0,72.0,4.0,4.0,6.0,3.0,4.0,0.0,0.0,,0.0,,
2025,2542.0,1.0,49.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,,2.0,1.0
2025,4594.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,352500.0,0.0,,0.0,,
2025,2095.0,2.0,61.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,1.0,
2025,2095.0,1.0,32.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,800000.0,2.0,4.0
2025,81.0,1.0,75.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,,2.0,1.0
2025,81.0,2.0,72.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,,0.0,,
2025,81.0,1.0,40.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,300000.0,2.0,
2025,2180.0,2.0,45.0,5.0,1.0,6.0,1.0,0.0,1200000.0,3.0,1.0,1200000.0,2.0,12.0
2025,2487.0,2.0,77.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,,0.0,,
2025,2487.0,1.0,83.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,,0.0,,
2025,266.0,2.0,59.0,4.0,4.0,4.0,3.0,4.0,130000.0,0.0,,0.0,,
2025,266.0,2.0,15.0,5.0,4.0,3.0,3.0,3.0,130000.0,0.0,,0.0,,
2025,2520.0,2.0,22.0,5.0,1.0,5.0,3.0,3.0,0.0,0.0,,0.0,,
2025,2506.0,2.0,22.0,1.0,4.0,4.0,3.0,4.0,545000.0,0.0,,0.0,,
2025,2506.0,1.0,25.0,1.0,1.0,4.0,1.0,0.0,545000.0,3.0,1.0,1000000.0,2.0,
2025,1539.0,1.0,78.0,4.0,1.0,4.0,3.0,1.0,942000.0,0.0,,0.0,,
2025,1920.0,1.0,51.0,1.0,1.0,6.0,1.0,0.0,473333.33,3.0,1.0,820000.0,2.0,9.0
2025,1920.0,2.0,50.0,1.0,1.0,3.0,1.0,0.0,473333.33,3.0,2.0,600000.0,2.0,
2025,1920.0,1.0,21.0,5.0,1.0,5.0,3.0,3.0,473333.33,0.0,,0.0,,
2025,1439.0,1.0,52.0,2.0,1.0,4.0,1.0,0.0,850000.0,3.0,1.0,950000.0,2.0,3.0
2025,1439.0,2.0,59.0,2.0,1.0,2.0,3.0,4.0,850000.0,0.0,,0.0,,
2025,1439.0,1.0,22.0,5.0,1.0,4.0,1.0,0.0,850000.0,3.0,1.0,750000.0,2.0,7.0
2025,2542.0,2.0,57.0,2.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,,2.0,6.0
2025,2542.0,1.0,32.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,,2.0,5.0
2025,2542.0,1.0,26.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,
2025,2542.0,1.0,19.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,,2.0,7.0
2025,4789.0,2.0,89.0,4.0,12.0,5.0,3.0,1.0,0.0,0.0,,0.0,,
2025,3141.0,1.0,66.0,4.0,1.0,4.0,3.0,1.0,0.0,0.0,,0.0,,
2025,3141.0,1.0,37.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,850000.0,2.0,9.0
2025,3141.0,1.0,35.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,2319.0,1.0,45.0,1.0,4.0,2.0,1.0,0.0,380000.0,3.0,2.0,700000.0,2.0,4.0
2025,2319.0,2.0,43.0,1.0,4.0,3.0,1.0,0.0,380000.0,3.0,2.0,700000.0,2.0,4.0
2025,2319.0,2.0,20.0,5.0,4.0,5.0,2.0,0.0,380000.0,0.0,,0.0,,
2025,2319.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,380000.0,0.0,,0.0,,
2025,2778.0,2.0,83.0,4.0,1.0,6.0,3.0,1.0,900000.0,0.0,,0.0,,
2025,1783.0,1.0,28.0,5.0,4.0,4.0,1.0,0.0,1500000.0,3.0,2.0,1500000.0,2.0,12.0
2025,928.0,1.0,51.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,928.0,2.0,50.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,4000000.0,1.0,12.0
2025,928.0,1.0,15.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,4121.0,1.0,74.0,2.0,1.0,6.0,1.0,0.0,1550000.0,3.0,2.0,500000.0,2.0,8.0
2025,4121.0,2.0,66.0,2.0,1.0,6.0,1.0,0.0,1550000.0,2.0,0.0,600000.0,2.0,1.0
2025,1303.0,1.0,60.0,1.0,1.0,2.0,1.0,0.0,1050000.0,2.0,0.0,800000.0,2.0,1.0
2025,1303.0,2.0,62.0,1.0,1.0,6.0,3.0,1.0,1050000.0,0.0,,0.0,,
2025,3045.0,1.0,24.0,1.0,1.0,2.0,1.0,0.0,706666.67,3.0,1.0,750000.0,2.0,4.0
2025,3045.0,2.0,24.0,1.0,4.0,4.0,1.0,0.0,706666.67,2.0,0.0,500000.0,2.0,1.0
2025,3045.0,1.0,7.0,5.0,1.0,1.0,4.0,3.0,706666.67,0.0,,0.0,,
2025,1618.0,1.0,86.0,4.0,1.0,3.0,3.0,1.0,900000.0,0.0,,0.0,,
2025,2387.0,1.0,33.0,5.0,12.0,5.0,1.0,0.0,2235000.0,3.0,1.0,1700000.0,2.0,12.0
2025,2404.0,2.0,83.0,4.0,1.0,6.0,3.0,1.0,800000.0,0.0,,0.0,,
2025,2793.0,1.0,57.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,6.0
2025,2793.0,2.0,48.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,,2.0,7.0
2025,2793.0,2.0,20.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,9.0
2025,2793.0,2.0,17.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,1576.0,1.0,73.0,2.0,12.0,2.0,3.0,1.0,1426000.0,0.0,,0.0,,
2025,1576.0,2.0,67.0,2.0,12.0,5.0,3.0,4.0,1426000.0,0.0,,0.0,,
2025,2263.0,2.0,44.0,5.0,1.0,6.0,1.0,0.0,375000.0,3.0,1.0,750000.0,1.0,12.0
2025,2263.0,1.0,13.0,5.0,1.0,1.0,3.0,3.0,375000.0,0.0,,0.0,,
2025,1742.0,1.0,72.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1742.0,2.0,68.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,,0.0,,
2025,2566.0,1.0,60.0,3.0,4.0,4.0,2.0,0.0,250000.0,3.0,,0.0,,
2025,2566.0,2.0,89.0,4.0,1.0,6.0,3.0,1.0,250000.0,0.0,,0.0,,
2025,2566.0,1.0,25.0,5.0,1.0,5.0,1.0,0.0,250000.0,3.0,2.0,400000.0,2.0,2.0
2025,2430.0,2.0,72.0,2.0,2.0,4.0,3.0,1.0,850000.0,0.0,,0.0,,
2025,1558.0,1.0,67.0,2.0,1.0,2.0,1.0,0.0,1010000.0,3.0,1.0,1500000.0,2.0,11.0
2025,1558.0,2.0,64.0,2.0,1.0,4.0,3.0,4.0,1010000.0,0.0,,0.0,,
2025,1130.0,1.0,65.0,2.0,1.0,4.0,3.0,1.0,330500.0,0.0,,0.0,,
2025,1130.0,2.0,74.0,2.0,1.0,4.0,1.0,0.0,330500.0,2.0,0.0,120000.0,2.0,1.0
2025,3454.0,2.0,23.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,3454.0,1.0,26.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,380000.0,1.0,
2025,3454.0,1.0,7.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,,0.0,,
2025,1744.0,1.0,67.0,2.0,1.0,2.0,2.0,0.0,380000.0,2.0,,0.0,,
2025,1744.0,2.0,67.0,2.0,1.0,4.0,3.0,1.0,380000.0,0.0,,0.0,,
2025,1583.0,1.0,57.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,1.0,
2025,1583.0,1.0,25.0,2.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,600000.0,2.0,
2025,1583.0,2.0,22.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,1583.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,0.0,0.0,,0.0,,
2025,1583.0,2.0,55.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,1.0,
2025,2182.0,1.0,29.0,1.0,1.0,3.0,1.0,0.0,338500.0,3.0,1.0,427000.0,2.0,7.0
2025,2182.0,2.0,57.0,1.0,4.0,3.0,3.0,4.0,338500.0,0.0,,0.0,,
2025,723.0,2.0,51.0,5.0,1.0,5.0,1.0,0.0,750000.0,3.0,1.0,1200000.0,2.0,9.0
2025,2430.0,1.0,56.0,2.0,2.0,5.0,1.0,0.0,850000.0,2.0,0.0,1000000.0,2.0,1.0
2025,3776.0,2.0,47.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,12.0
2025,3776.0,1.0,48.0,2.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,1800000.0,2.0,8.0
2025,3776.0,1.0,8.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,,0.0,,
2025,3776.0,1.0,13.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,1642.0,1.0,65.0,2.0,1.0,6.0,1.0,0.0,6750000.0,3.0,1.0,4000000.0,2.0,9.0
2025,1642.0,2.0,67.0,2.0,1.0,6.0,1.0,0.0,6750000.0,3.0,1.0,5000000.0,2.0,11.0
2025,2108.0,1.0,30.0,5.0,2.0,5.0,1.0,0.0,1300000.0,3.0,1.0,1300000.0,2.0,8.0
2025,1830.0,1.0,64.0,2.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,,1.0,4.0
2025,1830.0,2.0,61.0,2.0,2.0,6.0,1.0,0.0,0.0,2.0,0.0,6000000.0,2.0,1.0
2025,1830.0,1.0,20.0,5.0,2.0,5.0,3.0,3.0,0.0,0.0,,0.0,,
2025,2047.0,2.0,64.0,2.0,2.0,6.0,3.0,4.0,0.0,0.0,,0.0,,
2025,2047.0,1.0,63.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,,2.0,5.0
2025,2159.0,2.0,36.0,5.0,1.0,5.0,1.0,0.0,612450.0,3.0,1.0,800000.0,1.0,8.0
2025,2159.0,2.0,35.0,5.0,4.0,4.0,3.0,4.0,612450.0,0.0,,0.0,,
2025,2159.0,2.0,73.0,3.0,1.0,5.0,3.0,1.0,612450.0,0.0,,0.0,,
2025,2159.0,2.0,37.0,5.0,1.0,5.0,1.0,0.0,612450.0,3.0,1.0,900000.0,2.0,
2025,2159.0,2.0,12.0,5.0,1.0,3.0,3.0,3.0,612450.0,0.0,,0.0,,
2025,2159.0,2.0,19.0,5.0,1.0,4.0,1.0,0.0,612450.0,3.0,1.0,400000.0,2.0,
2025,2724.0,1.0,38.0,5.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,,2.0,
2025,1874.0,1.0,50.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,800000.0,2.0,
2025,1874.0,2.0,48.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,,0.0,,
2025,1874.0,1.0,23.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,600000.0,2.0,
2025,1874.0,2.0,20.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,450000.0,2.0,6.0
2025,3140.0,2.0,33.0,1.0,4.0,6.0,1.0,0.0,386666.67,3.0,2.0,380000.0,2.0,2.0
2025,3140.0,1.0,35.0,1.0,1.0,4.0,1.0,0.0,386666.67,3.0,2.0,780000.0,2.0,3.0
2025,3140.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,386666.67,0.0,,0.0,,
2025,1750.0,1.0,61.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,1.0,11.0
2025,3037.0,1.0,14.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,3037.0,1.0,22.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,3037.0,2.0,46.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,2.0,11.0
2025,2924.0,2.0,37.0,2.0,1.0,6.0,1.0,0.0,700000.0,3.0,1.0,2300000.0,2.0,12.0
2025,2924.0,1.0,38.0,2.0,1.0,5.0,1.0,0.0,700000.0,3.0,1.0,1200000.0,2.0,3.0
2025,2924.0,2.0,5.0,5.0,1.0,7.0,4.0,5.0,700000.0,0.0,,0.0,,
2025,2924.0,2.0,5.0,5.0,1.0,7.0,4.0,5.0,700000.0,0.0,,0.0,,
2025,2924.0,1.0,7.0,5.0,1.0,1.0,4.0,3.0,700000.0,0.0,,0.0,,
2025,723.0,2.0,20.0,5.0,1.0,5.0,1.0,0.0,750000.0,1.0,0.0,300000.0,2.0,
2025,947.0,1.0,61.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,4.0
2025,947.0,2.0,64.0,1.0,4.0,6.0,3.0,7.0,0.0,0.0,,0.0,,
2025,359.0,1.0,26.0,5.0,1.0,4.0,1.0,0.0,740000.0,3.0,1.0,1000000.0,2.0,10.0
2025,359.0,2.0,19.0,5.0,4.0,4.0,1.0,0.0,740000.0,3.0,2.0,480000.0,2.0,5.0
2025,1743.0,1.0,72.0,5.0,1.0,3.0,3.0,1.0,1500000.0,0.0,,0.0,,
2025,1947.0,1.0,56.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,1947.0,2.0,53.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,1377.0,2.0,37.0,5.0,4.0,5.0,1.0,0.0,248500.0,3.0,2.0,280000.0,2.0,2.0
2025,1377.0,2.0,17.0,5.0,4.0,3.0,3.0,3.0,248500.0,0.0,,0.0,,
2025,1611.0,2.0,85.0,4.0,1.0,3.0,3.0,4.0,360000.0,0.0,,0.0,,
2025,2056.0,2.0,31.0,1.0,1.0,6.0,1.0,0.0,1150000.0,3.0,1.0,800000.0,1.0,9.0
2025,849.0,1.0,63.0,5.0,4.0,6.0,3.0,2.0,0.0,0.0,,0.0,,
2025,849.0,2.0,28.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,
2025,849.0,2.0,32.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,,0.0,,
2025,849.0,1.0,40.0,5.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,1756.0,1.0,61.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1756.0,2.0,63.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1756.0,2.0,42.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,,0.0,,
2025,1756.0,2.0,23.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,,0.0,,
2025,1756.0,1.0,11.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,,0.0,,
2025,1756.0,1.0,30.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,,2.0,
2025,921.0,1.0,65.0,2.0,1.0,4.0,1.0,0.0,465000.0,2.0,0.0,250000.0,2.0,3.0
2025,921.0,2.0,64.0,2.0,1.0,3.0,3.0,4.0,465000.0,0.0,,0.0,,
2025,2056.0,2.0,53.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,880000.0,1.0,
2025,1750.0,2.0,58.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,,0.0,,
2025,1750.0,2.0,22.0,5.0,1.0,5.0,3.0,3.0,0.0,0.0,,0.0,,
2025,1061.0,1.0,71.0,2.0,1.0,6.0,1.0,0.0,1675000.0,1.0,0.0,1700000.0,2.0,6.0
2025,1061.0,2.0,71.0,2.0,1.0,4.0,3.0,1.0,1675000.0,0.0,,0.0,,
2025,1386.0,2.0,82.0,4.0,1.0,4.0,3.0,1.0,390000.0,0.0,,0.0,,
2025,2056.0,1.0,34.0,1.0,2.0,6.0,1.0,0.0,1150000.0,3.0,1.0,400000.0,2.0,9.0
2025,849.0,2.0,40.0,5.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,,2.0,1.0
